page_title,rev_id,timestamp,user,is_bot,delta,perplexity,burstiness,mean_dep_depth,clause_ratio,voice_ratio,fre,fog,chars_per_sent,sents_per_para,nTTR,word_density,avg_line_len,citation_delta
Machine learning in earth sciences,1117741029,2022-10-23 09:37:21+00:00,Mako001,False,-0.0001,309.90435791015625,0.056382705238721686,3.2410394265232974,0.5675675675675675,0.9870967741935484,25.877097204019236,17.62633852725596,142.47747747747746,222,7.513188404399293,0.5281026027913994,31812.0,0.023040638606676343
Machine learning in earth sciences,1136089903,2023-01-28 18:08:31+00:00,OAbot,True,-0.0001,309.90435791015625,0.056382705238721686,3.2410394265232974,0.5675675675675675,0.9870967741935484,25.877097204019236,17.62633852725596,142.47747747747746,222,7.513188404399293,0.5281026027913994,31812.0,0.023019757114373755
Machine learning in earth sciences,1136089903,2023-01-28 18:08:31+00:00,OAbot,True,-0.0001,309.90435791015625,0.056382705238721686,3.2410394265232974,0.5675675675675675,0.9870967741935484,25.877097204019236,17.62633852725596,142.47747747747746,222,7.513188404399293,0.5281026027913994,31812.0,0.023019757114373755
Phi coefficient,1105990453,2022-08-22 18:22:12+00:00,Yamaha5,False,0.00024806822137138883,629.0216674804688,0.5053457712674407,3.4057788944723617,0.9387755102040817,0.9902638190954773,38.24867313564991,18.734789758045572,168.22448979591837,98,5.09823498869952,0.6875339243712684,16581.0,0.008416963418582066
Phi coefficient,1122790319,2022-11-19 19:21:23+00:00,Afernand74,False,0.00024891835310537333,637.674560546875,0.5053457712674407,3.3909348441926346,0.9285714285714286,0.9902423670129052,38.28215561857371,18.726557073061198,167.8265306122449,98,5.232399067349507,0.7072905331882481,16542.0,0.008406078241189783
Phi coefficient,1140138244,2023-02-18 17:12:07+00:00,JCW-CleanerBot,True,0.00024153005464480875,636.9497680664062,0.5053457712674407,3.348894348894349,0.9306930693069307,0.9904791154791155,39.67051784251785,18.238380718380718,166.32673267326732,101,5.769055381949457,0.7634491329821862,16897.0,0.008563899868247694
Phi coefficient,1140138244,2023-02-18 17:12:07+00:00,JCW-CleanerBot,True,0.00024153005464480875,636.9497680664062,0.5053457712674407,3.348894348894349,0.9306930693069307,0.9904791154791155,39.67051784251785,18.238380718380718,166.32673267326732,101,5.769055381949457,0.7634491329821862,16897.0,0.008563899868247694
Action model learning,1131237694,2023-01-03 05:52:30+00:00,Citation bot,True,-0.0001,857.8545532226562,1.1653694650454984,3.92125,0.6521739130434783,0.985,25.614498129967302,17.248602150537636,209.34782608695653,23,7.244860247099318,3.3491833781269382,4837.0,0.012254901960784314
Action model learning,1131237694,2023-01-03 05:52:30+00:00,Citation bot,True,-0.0001,857.8545532226562,1.1653694650454984,3.92125,0.6521739130434783,0.985,25.614498129967302,17.248602150537636,209.34782608695653,23,7.244860247099318,3.3491833781269382,4837.0,0.012254901960784314
Joint Artificial Intelligence Center,1089301849,2022-05-23 01:23:25+00:00,SuperWIKI,False,-0.0001,384.6036376953125,1.062465742770028,3.777292576419214,0.8333333333333334,0.992721979621543,34.1679880560132,16.2496822781831,162.04166666666666,24,6.618761213399377,3.783231083844581,3912.0,0.023692003948667325
Joint Artificial Intelligence Center,1103654024,2022-08-10 13:39:06+00:00,Ancheta Wis,False,-0.0001,479.42474365234375,1.062465742770028,3.769406392694064,1.0,0.9920091324200914,30.206570400133927,16.565812824376362,185.6153846153846,26,6.7082039324993685,3.0921459492888066,4851.0,0.024193548387096774
Joint Artificial Intelligence Center,1122725215,2022-11-19 08:07:45+00:00,WikiCleanerBot,True,-0.0001,498.8212585449219,1.062465742770028,4.139206090266449,1.6111111111111112,0.9934747145187602,22.7447976924293,17.035092235092236,281.0833333333333,36,6.618761213399377,1.4575536734291905,10154.0,0.027549824150058615
Joint Artificial Intelligence Center,1137400172,2023-02-04 12:34:06+00:00,Ancheta Wis,False,-0.0001,498.8212585449219,1.062465742770028,4.277518062048449,1.7380952380952381,0.994475138121547,19.44209108985183,17.760957418870756,307.6904761904762,42,6.618761213399377,1.1416229558778155,12964.0,0.02631578947368421
Joint Artificial Intelligence Center,1154809478,2023-05-14 20:04:48+00:00,Ancheta Wis,False,-0.0001,498.8212585449219,1.062465742770028,4.194533191338303,1.653061224489796,0.9950301739439119,18.88687470894544,17.206968375597985,311.53061224489795,49,6.618761213399377,0.9664990530921439,15313.0,0.024875621890547265
Robotic process automation,1088273163,2022-05-17 02:49:19+00:00,DMacks,False,0.00028880248833592536,262.4828186035156,0.5720915436180211,3.659939455095863,0.8214285714285714,0.9909182643794148,26.670121668754575,17.534457492542156,151.46428571428572,112,6.976532089799344,0.9136163982430454,17075.0,0.008727272727272728
Robotic process automation,1105901140,2022-08-22 08:48:09+00:00,Realsurreal,False,0.00028880248833592536,262.4828186035156,0.5720915436180211,3.659939455095863,0.8214285714285714,0.9909182643794148,26.670121668754575,17.534457492542156,151.46428571428572,112,6.976532089799344,0.9136163982430454,17075.0,0.008501594048884165
Robotic process automation,1124620149,2022-11-29 17:10:03+00:00,RPAMatters,False,0.00028834951456310683,262.4828186035156,0.5720915436180211,3.6713709677419355,0.8303571428571429,0.9909274193548387,26.603336093907558,17.56353641557444,151.65178571428572,112,6.976532089799344,0.9124941506785212,17096.0,0.008489564909798374
Robotic process automation,1140709546,2023-02-21 10:41:37+00:00,Largoplazo,False,0.00028834951456310683,262.4828186035156,0.5720915436180211,3.6713709677419355,0.8303571428571429,0.9909274193548387,26.603336093907558,17.56353641557444,151.65178571428572,112,6.976532089799344,0.9124941506785212,17096.0,0.008489564909798374
Robotic process automation,1145180413,2023-03-17 17:25:14+00:00,MrOllie,False,0.00028834951456310683,262.4828186035156,0.5720915436180211,3.6713709677419355,0.8303571428571429,0.9909274193548387,26.603336093907558,17.56353641557444,151.65178571428572,112,6.976532089799344,0.9124941506785212,17096.0,0.008489564909798374
List of programming languages for artificial intelligence,1098174454,2022-07-14 15:15:54+00:00,49.204.117.110,False,-0.0001,369.1969299316406,0.4626226910437058,3.8725247524752477,0.625,0.9789603960396039,22.179436781609212,17.336091954022987,156.125,32,7.64735248304928,3.401631191565546,5027.0,0.007261410788381743
List of programming languages for artificial intelligence,1123355980,2022-11-23 08:38:13+00:00,PrinceKael,False,-0.0001,369.1969299316406,0.4626226910437058,3.8635235732009927,0.625,0.9789081885856079,22.347150496317653,17.292808197246238,155.4375,32,7.64735248304928,3.416583416583417,5005.0,0.007261410788381743
List of programming languages for artificial intelligence,1138794403,2023-02-11 17:21:25+00:00,Meno25,False,-0.0001,369.1969299316406,0.4626226910437058,3.8509316770186337,0.625,0.9788819875776398,22.614389610389622,17.29997113997114,155.03125,32,7.64735248304928,3.425480769230769,4992.0,0.007268951194184839
List of programming languages for artificial intelligence,1153261987,2023-05-05 06:17:16+00:00,Ddmmyyy8,False,-0.0001,369.1969299316406,0.4626226910437058,3.8247298919567827,0.6666666666666666,0.978391356542617,22.499137701344353,17.329829235799927,155.21212121212122,33,7.64735248304928,3.317811408614668,5154.0,0.007035175879396985
Zeuthen strategy,1104799658,2022-08-17 00:02:19+00:00,JoeNMLC,False,-0.0001,432.0152587890625,0.01848931667954708,3.1307779030439686,0.8787878787878788,0.9943630214205186,55.34185762144055,14.784187604690118,123.33333333333333,33,5.590169943749474,3.0480370641306997,4101.0,0.006060606060606061
Zeuthen strategy,1104799658,2022-08-17 00:02:19+00:00,JoeNMLC,False,-0.0001,432.0152587890625,0.01848931667954708,3.1307779030439686,0.8787878787878788,0.9943630214205186,55.34185762144055,14.784187604690118,123.33333333333333,33,5.590169943749474,3.0480370641306997,4101.0,0.006060606060606061
Zeuthen strategy,1104799658,2022-08-17 00:02:19+00:00,JoeNMLC,False,-0.0001,432.0152587890625,0.01848931667954708,3.1307779030439686,0.8787878787878788,0.9943630214205186,55.34185762144055,14.784187604690118,123.33333333333333,33,5.590169943749474,3.0480370641306997,4101.0,0.006060606060606061
Zeuthen strategy,1104799658,2022-08-17 00:02:19+00:00,JoeNMLC,False,-0.0001,432.0152587890625,0.01848931667954708,3.1307779030439686,0.8787878787878788,0.9943630214205186,55.34185762144055,14.784187604690118,123.33333333333333,33,5.590169943749474,3.0480370641306997,4101.0,0.006060606060606061
Explanation-based learning,1085661481,2022-05-01 19:09:51+00:00,Losipov,False,-0.0001,362.1181945800781,1.0275792789710145,3.5295815295815296,1.0,0.9855699855699855,32.752369402985124,16.242809760720206,155.8,25,6.350433056099402,3.623373309517734,3919.0,0.012110726643598616
Explanation-based learning,1085661481,2022-05-01 19:09:51+00:00,Losipov,False,-0.0001,362.1181945800781,1.0275792789710145,3.5295815295815296,1.0,0.9855699855699855,32.752369402985124,16.242809760720206,155.8,25,6.350433056099402,3.623373309517734,3919.0,0.012110726643598616
Explanation-based learning,1085661481,2022-05-01 19:09:51+00:00,Losipov,False,-0.0001,362.1181945800781,1.0275792789710145,3.5295815295815296,1.0,0.9855699855699855,32.752369402985124,16.242809760720206,155.8,25,6.350433056099402,3.623373309517734,3919.0,0.012110726643598616
Explanation-based learning,1085661481,2022-05-01 19:09:51+00:00,Losipov,False,-0.0001,362.1181945800781,1.0275792789710145,3.5295815295815296,1.0,0.9855699855699855,32.752369402985124,16.242809760720206,155.8,25,6.350433056099402,3.623373309517734,3919.0,0.012110726643598616
Explanation-based learning,1144599947,2023-03-14 15:44:10+00:00,Colin M,False,-0.0001,362.1181945800781,1.0275792789710145,3.5557142857142856,1.0,0.9857142857142858,32.431513157894784,16.317293233082705,157.32,25,6.350433056099402,3.5885772049532476,3957.0,0.012048192771084338
Personality computing,1152626515,2023-05-01 10:53:44+00:00,Sirtinia,False,-0.0001,625.8231811523438,0.7121236048584962,3.0379008746355685,0.12048192771084337,0.9970845481049563,20.87492222465653,17.579539503197605,92.28915662650603,83,6.663482572949373,1.9245672952725394,7742.0,0.021021021021021023
Algorithmic inference,1086867680,2022-05-08 21:19:50+00:00,Bruce1ee,False,-0.0001,411.857177734375,0.2724770153994133,3.7893048128342244,0.5454545454545454,0.996078431372549,40.62777404556354,16.831670291657076,169.6818181818182,88,6.618761213399377,0.9854184699380785,15019.0,0.000869187309865276
Algorithmic inference,1086867680,2022-05-08 21:19:50+00:00,Bruce1ee,False,-0.0001,411.857177734375,0.2724770153994133,3.7893048128342244,0.5454545454545454,0.996078431372549,40.62777404556354,16.831670291657076,169.6818181818182,88,6.618761213399377,0.9854184699380785,15019.0,0.000869187309865276
Algorithmic inference,1086867680,2022-05-08 21:19:50+00:00,Bruce1ee,False,-0.0001,411.857177734375,0.2724770153994133,3.7893048128342244,0.5454545454545454,0.996078431372549,40.62777404556354,16.831670291657076,169.6818181818182,88,6.618761213399377,0.9854184699380785,15019.0,0.000869187309865276
Algorithmic inference,1086867680,2022-05-08 21:19:50+00:00,Bruce1ee,False,-0.0001,411.857177734375,0.2724770153994133,3.7893048128342244,0.5454545454545454,0.996078431372549,40.62777404556354,16.831670291657076,169.6818181818182,88,6.618761213399377,0.9854184699380785,15019.0,0.000869187309865276
Algorithmic inference,1086867680,2022-05-08 21:19:50+00:00,Bruce1ee,False,-0.0001,411.857177734375,0.2724770153994133,3.7893048128342244,0.5454545454545454,0.996078431372549,40.62777404556354,16.831670291657076,169.6818181818182,88,6.618761213399377,0.9854184699380785,15019.0,0.000869187309865276
Alignment Research Center,1154842718,2023-05-15 00:52:58+00:00,Citation bot,True,-0.0001,481.23828125,0.2875598551949159,3.002212389380531,1.1578947368421053,0.9889380530973452,30.779471254966154,16.635709277868663,138.1578947368421,19,7.781516561699267,6.585919757759274,2642.0,0.019801980198019802
Outline of machine learning,1088500012,2022-05-18 11:15:07+00:00,Stifle,False,-0.0001,842.9514770507812,1.1089210107230996,5.109169260234618,1.1774193548387097,0.999281781182667,-33.37971339736393,31.307396828167846,495.4193548387097,62,6.395154415649398,0.4647836968180193,30767.0,0.001200240048009602
Outline of machine learning,1101331857,2022-07-30 12:57:55+00:00,Original 2,False,-0.0001,842.9514770507812,1.1089210107230996,5.107091518926689,1.1935483870967742,0.9992812649736463,-33.87445131611014,31.485376553741162,494.88709677419354,62,6.395154415649398,0.4652827487473157,30734.0,0.0011997600479904018
Outline of machine learning,1119684447,2022-11-02 21:46:34+00:00,Comp.arch,False,-0.0001,805.50830078125,1.1089210107230996,5.090865728595277,1.2096774193548387,0.9992845218220844,-33.98540538200771,31.588881193652647,496.64516129032256,62,6.395154415649398,0.4636384268715754,30843.0,0.0011926058437686344
Outline of machine learning,1135257388,2023-01-23 15:34:01+00:00,Mr Nutcracker,False,-0.0001,805.50830078125,1.1089210107230996,5.123809523809523,1.1612903225806452,0.9992857142857143,-33.014961538461506,31.21264957264957,497.14516129032256,62,6.395154415649398,0.4631728962881389,30874.0,0.0011918951132300357
Outline of machine learning,1155083705,2023-05-16 14:53:29+00:00,BuiltByBromine,False,-0.0001,805.50830078125,1.1089210107230996,5.123809523809523,1.1612903225806452,0.9992857142857143,-33.014961538461506,31.21264957264957,497.14516129032256,62,6.395154415649398,0.4631728962881389,30874.0,0.0011916583912611719
Local case-control sampling,1105939445,2022-08-22 13:19:22+00:00,Trappist the monk,False,-0.0001,532.1183471679688,0.479650017842107,2.6824034334763946,0.5813953488372093,0.9892703862660944,38.344689815694494,16.352663246564063,113.0,43,6.350433056099402,2.8973678841052846,4901.0,0.0012706480304955528
Local case-control sampling,1105939445,2022-08-22 13:19:22+00:00,Trappist the monk,False,-0.0001,532.1183471679688,0.479650017842107,2.6824034334763946,0.5813953488372093,0.9892703862660944,38.344689815694494,16.352663246564063,113.0,43,6.350433056099402,2.8973678841052846,4901.0,0.0012706480304955528
Local case-control sampling,1105939445,2022-08-22 13:19:22+00:00,Trappist the monk,False,-0.0001,532.1183471679688,0.479650017842107,2.6824034334763946,0.5813953488372093,0.9892703862660944,38.344689815694494,16.352663246564063,113.0,43,6.350433056099402,2.8973678841052846,4901.0,0.0012706480304955528
Local case-control sampling,1105939445,2022-08-22 13:19:22+00:00,Trappist the monk,False,-0.0001,532.1183471679688,0.479650017842107,2.6824034334763946,0.5813953488372093,0.9892703862660944,38.344689815694494,16.352663246564063,113.0,43,6.350433056099402,2.8973678841052846,4901.0,0.0012706480304955528
Artificial consciousness,1088361572,2022-05-17 15:42:26+00:00,Citation bot,True,-0.0001,370.6431884765625,0.9674299941745713,3.850416454190039,1.0520231213872833,0.9908210096889342,24.076180974997897,19.034771272115773,197.01734104046244,173,6.529318494299385,0.4262027090144792,34256.0,0.00691786870768325
Artificial consciousness,1105059321,2022-08-18 09:11:02+00:00,Citation bot,True,-0.0001,370.6431884765625,0.9674299941745713,3.804074702886248,1.0402298850574712,0.9908319185059423,23.818536113075282,19.136093146075382,195.83908045977012,174,6.529318494299385,0.4262898186808374,34249.0,0.006985882695386407
Artificial consciousness,1119486190,2022-11-01 21:11:38+00:00,Smeagol 17,False,-0.0001,370.6431884765625,0.9674299941745713,3.8057432432432434,1.0517241379310345,0.9907094594594594,23.730748377865268,19.19363054290905,196.86206896551724,174,6.529318494299385,0.42408574665233684,34427.0,0.006944444444444444
Artificial consciousness,1141367915,2023-02-24 18:32:13+00:00,LearnMore,False,-0.0001,370.6431884765625,0.9674299941745713,3.775811209439528,1.0662983425414365,0.9903310390036054,24.72600743797807,18.96794796994742,194.09944751381215,181,6.529318494299385,0.41345718169460804,35312.0,0.006965728615213151
Artificial consciousness,1153293148,2023-05-05 11:30:35+00:00,AnomieBOT,True,-0.0001,370.6431884765625,0.9674299941745713,3.7956252040483185,1.0994475138121547,0.9903689193601045,24.624539619899707,18.99379701390472,195.01657458563537,181,6.529318494299385,0.411522633744856,35478.0,0.006935774726036899
Wetware computer,1087312451,2022-05-11 18:02:51+00:00,Vycl1994,False,-0.0001,318.84381103515625,0.656655654819855,3.8456687686691007,0.9438202247191011,0.9887155658811816,19.70003830851124,20.856188888803548,198.6629213483146,89,6.7529252920493645,0.8497945860768754,17769.0,0.01282452299030341
Wetware computer,1099293308,2022-07-20 00:50:56+00:00,Citation bot,True,-0.0001,318.84381103515625,0.656655654819855,3.8456687686691007,0.9438202247191011,0.9887155658811816,19.70003830851124,20.856188888803548,198.6629213483146,89,6.7529252920493645,0.8497945860768754,17769.0,0.0128125
Wetware computer,1122050891,2022-11-15 15:55:43+00:00,89.246.103.203,False,-0.0001,318.84381103515625,0.656655654819855,3.8390355164548713,0.9555555555555556,0.9889214727924406,18.993465899765766,21.04481148262537,200.48888888888888,90,6.7529252920493645,0.832735895880439,18133.0,0.013173302107728338
Wetware computer,1139677526,2023-02-16 09:26:49+00:00,Citation bot,True,-0.0001,318.84381103515625,0.656655654819855,3.8390355164548713,0.9555555555555556,0.9889214727924406,18.993465899765766,21.04481148262537,200.48888888888888,90,6.7529252920493645,0.832735895880439,18133.0,0.013115709705625183
Wetware computer,1157201599,2023-05-27 01:22:40+00:00,Closed Limelike Curves,False,-0.0001,313.0762023925781,0.656655654819855,3.858861788617886,0.9662921348314607,0.9889430894308943,18.062579013906458,21.29062669315514,203.87640449438203,89,6.931810730249348,0.8501069489387375,18233.0,0.013306334972519526
Machine learning in bioinformatics,1106792903,2022-08-26 13:40:05+00:00,Dawnseeker2000,False,5.9821000479462995e-05,257.6484680175781,0.9623125238283786,3.5728302929795466,0.6226415094339622,0.9839690436705362,22.489686887648674,18.71243787081671,161.46037735849058,265,7.200138887549323,0.37397505284430094,43051.0,0.012976331901672302
Machine learning in bioinformatics,1123482893,2022-11-24 00:19:11+00:00,BD2412,False,5.9821000479462995e-05,257.6484680175781,0.9623125238283786,3.5728302929795466,0.6226415094339622,0.9839690436705362,22.489686887648674,18.71243787081671,161.46037735849058,265,7.200138887549323,0.37397505284430094,43051.0,0.01297396071265418
Machine learning in bioinformatics,1140568930,2023-02-20 18:00:25+00:00,Citation bot,True,5.9821000479462995e-05,257.6484680175781,0.9623125238283786,3.5728302929795466,0.6226415094339622,0.9839690436705362,22.489686887648674,18.71243787081671,161.46037735849058,265,7.200138887549323,0.37397505284430094,43051.0,0.012971590390061204
Machine learning in bioinformatics,1142187463,2023-03-01 00:29:02+00:00,Citation bot,True,5.9821000479462995e-05,257.6484680175781,0.9623125238283786,3.5728302929795466,0.6226415094339622,0.9839690436705362,22.489686887648674,18.71243787081671,161.46037735849058,265,7.200138887549323,0.37397505284430094,43051.0,0.012975146198830409
Generative model,1095756341,2022-06-30 05:20:14+00:00,61.93.122.165,False,-0.0001,412.6354064941406,1.341913678325749,3.5850515463917527,1.2727272727272727,0.9849656357388317,21.14984260076494,21.028537805236837,232.29090909090908,55,5.142956348249516,0.8963367108339828,12830.0,0.007582515611061552
Generative model,1121156154,2022-11-10 20:22:03+00:00,Citation bot,True,-0.0001,412.6354064941406,1.341913678325749,3.5825491873396067,1.290909090909091,0.9850299401197605,21.090757575757607,21.063313990973565,233.16363636363636,55,5.142956348249516,0.8929958068022985,12878.0,0.0078294910830796
Generative model,1134911327,2023-01-21 12:10:20+00:00,Belbury,False,-0.0001,412.6354064941406,1.341913678325749,3.5825491873396067,1.290909090909091,0.9850299401197605,21.090757575757607,21.063313990973565,233.16363636363636,55,5.142956348249516,0.8929958068022985,12878.0,0.007758620689655172
Generative model,1156540207,2023-05-23 10:56:33+00:00,119.156.31.204,False,-0.0001,412.6354064941406,1.341913678325749,3.5825491873396067,1.290909090909091,0.9850299401197605,21.090757575757607,21.063313990973565,233.16363636363636,55,5.142956348249516,0.8929958068022985,12878.0,0.007765314926660914
Knowledge-based configuration,1093094566,2022-06-14 14:20:54+00:00,Mrlakrizzo,False,-0.0001,362.11871337890625,0.1122505445760343,3.4783983140147523,0.19767441860465115,0.9947312961011591,38.04510252216377,13.982194198180546,170.4418604651163,86,5.232399067349507,0.7935969612697551,14743.0,0.04971751412429379
Knowledge-based configuration,1121277581,2022-11-11 13:02:21+00:00,Kuru,False,-0.0001,362.11871337890625,0.1122505445760343,3.4783983140147523,0.19767441860465115,0.9947312961011591,38.04510252216377,13.982194198180546,170.4418604651163,86,5.232399067349507,0.7935969612697551,14743.0,0.04971751412429379
Knowledge-based configuration,1121277581,2022-11-11 13:02:21+00:00,Kuru,False,-0.0001,362.11871337890625,0.1122505445760343,3.4783983140147523,0.19767441860465115,0.9947312961011591,38.04510252216377,13.982194198180546,170.4418604651163,86,5.232399067349507,0.7935969612697551,14743.0,0.04971751412429379
Knowledge-based configuration,1155289698,2023-05-17 14:10:41+00:00,Michael Hardy,False,-0.0001,356.4498291015625,0.1122505445760343,3.490691956445381,0.19767441860465115,0.9947312961011591,38.01702099626874,14.003018740645487,170.43023255813952,86,5.232399067349507,0.7936507936507936,14742.0,0.04983012457531144
Self-supervised learning,1090850840,2022-05-31 19:08:19+00:00,Rmanhaeve,False,-0.0001,286.1679992675781,0.6482205531462787,2.679399727148704,0.7027027027027027,0.9795361527967258,35.94290194664745,14.572025955299205,106.8108108108108,37,6.7529252920493645,3.7863590772316953,3988.0,0.025423728813559324
Self-supervised learning,1119692282,2022-11-02 22:37:51+00:00,Comp.arch,False,-0.0001,303.08551025390625,0.6482205531462787,2.7656641604010024,0.717948717948718,0.981203007518797,34.93140566037738,14.913459119496856,110.46153846153847,39,6.8423680111493566,3.5204786010124254,4346.0,0.02258064516129032
Self-supervised learning,1139740682,2023-02-16 17:40:18+00:00,37.179.24.4,False,-0.0001,338.75909423828125,0.3817786292788374,3.041461006910168,0.8181818181818182,0.9802566633761106,32.31421518054535,15.511906516475419,128.04545454545453,44,6.887089370699352,2.7127003699136867,5677.0,0.01834061135371179
Self-supervised learning,1155327371,2023-05-17 17:47:32+00:00,Jarble,False,-0.0001,282.2569885253906,0.3817786292788374,2.9896519285042333,0.7659574468085106,0.980244590780809,31.808925304878073,15.583826945412312,125.12765957446808,47,6.574039853849381,2.4801754681963892,5927.0,0.017573221757322177
Curse of dimensionality,1101794218,2022-08-01 21:16:27+00:00,Myxomatosis57,False,-0.0001,266.88916015625,0.502124066167268,3.466554243957279,0.8888888888888888,0.9896008993816751,31.76116705849705,18.194103064282416,154.24603174603175,126,7.200138887549323,0.8231083844580777,19560.0,0.00808080808080808
Curse of dimensionality,1119206528,2022-10-31 07:18:02+00:00,Bischnu,False,-0.0001,266.88916015625,0.502124066167268,3.466554243957279,0.8888888888888888,0.9896008993816751,31.76116705849705,18.194103064282416,154.24603174603175,126,7.200138887549323,0.8231083844580777,19560.0,0.008078767987881848
Curse of dimensionality,1136163177,2023-01-29 01:27:07+00:00,OAbot,True,-0.0001,266.88916015625,0.502124066167268,3.4654688377316116,0.8888888888888888,0.9896125772038181,31.810805685182885,18.197063597186723,154.4047619047619,126,7.200138887549323,0.822267620020429,19580.0,0.008048289738430584
Curse of dimensionality,1156406417,2023-05-22 18:09:06+00:00,Yrvr,False,-0.0001,278.3958740234375,0.502124066167268,3.51668068404822,0.8968253968253969,0.9896271376506869,31.845315039406557,18.213679734770878,154.61904761904762,126,7.200138887549323,0.8211353088182792,19607.0,0.008032128514056224
Probabilistic numerics,1089199229,2022-05-22 12:42:00+00:00,R'n'B,False,-0.0001,750.8262939453125,0.6972132299671002,4.12155559898378,0.6324786324786325,0.9904240766073872,30.390894033784633,16.49681607877367,258.5726495726496,117,6.529318494299385,0.48075339984852977,30369.0,0.013891726251276814
Probabilistic numerics,1093887158,2022-06-19 12:27:07+00:00,Cewbot,True,-0.0001,756.9760131835938,0.6972132299671002,4.109947643979058,0.6324786324786325,0.9904983517548963,30.288793218195764,16.420937739176733,261.03418803418805,117,6.931810730249348,0.5055941546791923,30657.0,0.013984596676124847
Probabilistic numerics,1093887158,2022-06-19 12:27:07+00:00,Cewbot,True,-0.0001,756.9760131835938,0.6972132299671002,4.109947643979058,0.6324786324786325,0.9904983517548963,30.288793218195764,16.420937739176733,261.03418803418805,117,6.931810730249348,0.5055941546791923,30657.0,0.013984596676124847
Probabilistic numerics,1140539808,2023-02-20 15:04:35+00:00,Citation bot,True,-0.0001,756.9760131835938,0.6972132299671002,4.382331378299121,0.6290322580645161,0.9906524926686217,30.781511773940366,16.344065934065934,260.0241935483871,124,6.931810730249348,0.478897608601619,32366.0,0.014646367315475044
Probabilistic numerics,1154239755,2023-05-11 04:34:05+00:00,Carsonkahn,False,-0.0001,858.8753662109375,2.122196155071699,4.372785388127854,0.624,0.9906849315068493,30.70686679704619,16.324346148684374,258.984,125,6.8423680111493566,0.470812690402191,32497.0,0.014601344860710855
Learning with errors,1087294805,2022-05-11 16:02:25+00:00,136.158.43.190,False,-0.0001,855.342529296875,0.24745055392843252,3.6120457604306866,1.0,0.9919246298788694,46.20629102274701,17.73912137523876,163.13636363636363,88,4.874628190949541,0.7546908537007547,14443.0,0.010828625235404897
Learning with errors,1099856856,2022-07-22 23:23:11+00:00,Qbt937,False,-0.0001,855.342529296875,0.24745055392843252,3.613315400134499,1.0,0.991930060524546,46.21142375168694,17.74628879892038,163.1931818181818,88,4.874628190949541,0.7544296788482835,14448.0,0.010757717492984098
Learning with errors,1099856856,2022-07-22 23:23:11+00:00,Qbt937,False,-0.0001,855.342529296875,0.24745055392843252,3.613315400134499,1.0,0.991930060524546,46.21142375168694,17.74628879892038,163.1931818181818,88,4.874628190949541,0.7544296788482835,14448.0,0.010757717492984098
Learning with errors,1141971292,2023-02-27 20:52:12+00:00,BattyBot,True,-0.0001,713.7235107421875,1.62991068063342,3.6102362204724407,0.978021978021978,0.9914698162729659,46.6084149127101,17.578136727035407,161.57142857142858,91,4.874628190949541,0.7368349895220713,14793.0,0.011215791834903545
Learning with errors,1153719613,2023-05-07 23:03:21+00:00,Maxeto0910,False,-0.0001,713.7235107421875,1.62991068063342,3.6102362204724407,0.978021978021978,0.9914698162729659,46.6084149127101,17.578136727035407,161.57142857142858,91,4.874628190949541,0.7368349895220713,14793.0,0.011190689346463742
CarynAI,1155986249,2023-05-20 17:34:51+00:00,Onel5969,False,-0.0001,,0.334678345956155,2.5833333333333335,0.0,1.0,-18.176630434782567,23.730434782608697,93.0,2,2.8013971669430457,10.16042780748663,187.0,0.04065040650406504
SUPS,1100585952,2022-07-26 17:49:49+00:00,Urban Versis 32,False,-0.0001,801.6046142578125,0.6333835137712917,3.7734668335419275,0.6521739130434783,0.9924906132665833,39.33736578818937,15.1138395035906,189.30434782608697,23,5.858498101049449,2.993601462522852,4376.0,0.008223684210526315
SUPS,1100585952,2022-07-26 17:49:49+00:00,Urban Versis 32,False,-0.0001,801.6046142578125,0.6333835137712917,3.7734668335419275,0.6521739130434783,0.9924906132665833,39.33736578818937,15.1138395035906,189.30434782608697,23,5.858498101049449,2.993601462522852,4376.0,0.008223684210526315
SUPS,1100585952,2022-07-26 17:49:49+00:00,Urban Versis 32,False,-0.0001,801.6046142578125,0.6333835137712917,3.7734668335419275,0.6521739130434783,0.9924906132665833,39.33736578818937,15.1138395035906,189.30434782608697,23,5.858498101049449,2.993601462522852,4376.0,0.008223684210526315
SUPS,1100585952,2022-07-26 17:49:49+00:00,Urban Versis 32,False,-0.0001,801.6046142578125,0.6333835137712917,3.7734668335419275,0.6521739130434783,0.9924906132665833,39.33736578818937,15.1138395035906,189.30434782608697,23,5.858498101049449,2.993601462522852,4376.0,0.008223684210526315
Perusall,1140624638,2023-02-21 00:00:08+00:00,User-duck,False,-0.0001,352.03192138671875,0.058755404222490974,3.538306451612903,0.6190476190476191,0.9979838709677419,27.46910235732011,16.89374689826303,134.14285714285714,21,7.557909763949289,5.956996827634826,2837.0,0.0171875
Perusall,1154054371,2023-05-09 23:43:32+00:00,Quebec99,False,-0.0001,316.54949951171875,0.7215378621166776,3.283564814814815,0.7368421052631579,0.9965277777777778,37.369514363885116,14.428975311054655,125.84210526315789,38,7.155417527999327,3.3201909109773813,4819.0,0.013120899718837863
